"scientific.name","common.name","observed.on","location","latitude","longitude","listing.status"
"Ixobrychus exilis","Least Bittern",NA,NA,45.9151951,-68.618223,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,45.8747122,-68.6896026,"state endangered"
"Falco peregrinus","Peregrine Falcon",NA,NA,45.8747122,-68.6896026,"state endangered"
