scientific.name,common.name,iconic.taxon.name,groups,observed.on,place.guess,positional.accuracy,user.login,user.id,captive.cultivated,url,image.url,license,source,checklist,count,longitude,latitude
Calidris maritima,purple sandpiper,Aves,Birds,2023-03-09,Acadia NP--Ocean Drive,NA,NA,NA,NA,https://ebird.org/checklist/S130539575,NA,NA,eBird,S130539575,5,-68.1873536,44.3231322
Calidris maritima,purple sandpiper,Aves,Birds,2023-03-05,Acadia NP - Buck Cove,NA,NA,NA,NA,https://ebird.org/checklist/S130298792,NA,NA,eBird,S130298792,7,-68.0469131,44.359574
Alca torda,razorbill,Aves,Birds,2023-03-10,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S130592164,NA,NA,eBird,S130592164,3,-68.0603456,44.3324746
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-06,"Winter Harbor, ME, USA",4,wanderingeden,4465482,false,https://www.inaturalist.org/observations/150465645,https://inaturalist-open-data.s3.amazonaws.com/photos/259459074/medium.jpeg,CC-BY-NC,iNaturalist,NA,1,-68.0484290361,44.3382586572
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-06,"Winter Harbor, ME, USA",2,wanderingeden,4465482,false,https://www.inaturalist.org/observations/150465579,https://inaturalist-open-data.s3.amazonaws.com/photos/259458849/medium.jpeg,CC-BY-NC,iNaturalist,NA,1,-68.0484071605,44.338468818
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-10,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S130578202,NA,NA,eBird,S130578202,3,-68.0752723,44.3754377
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,Acadia NP - Buck Cove,NA,NA,NA,NA,https://ebird.org/checklist/S130298792,NA,NA,eBird,S130298792,2,-68.0469131,44.359574
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S130298505,NA,NA,eBird,S130298505,1,-68.0603456,44.3324746
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,"Acadia National Park, Mount Desert US-ME (44.3296,-68.2657)",NA,NA,NA,NA,https://ebird.org/checklist/S130250907,NA,NA,eBird,S130250907,3,-68.265747,44.329588
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S130256092,NA,NA,eBird,S130256092,2,-68.0454782,44.3386398
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,Acadia NP--Gorham Mtn.,NA,NA,NA,NA,https://ebird.org/checklist/S130228170,NA,NA,eBird,S130228170,4,-68.1930828,44.328269
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,"RA Corner Sound Drive, Mount Desert, Maine, US (44.365, -68.308)",NA,NA,NA,NA,https://ebird.org/checklist/S130209641,NA,NA,eBird,S130209641,4,-68.308221,44.3645126
Loxia curvirostra,red crossbill,Aves,Birds,2023-03-05,Acadia NP--Aunt Betty's Pond Carriage Path Loop,NA,NA,NA,NA,https://ebird.org/checklist/S130311067,NA,NA,eBird,S130311067,10,-68.2719612,44.3688395
Melanerpes carolinus,red-bellied woodpecker,Aves,Birds,2023-03-05,"Acadia National Park, Bar Harbor, ME, US",3359,setsubun,4944508,false,https://www.inaturalist.org/observations/150373953,https://inaturalist-open-data.s3.amazonaws.com/photos/259278642/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-68.3153916667,44.4185366667
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-10,Acadia NP--Seawall Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S130603594,NA,NA,eBird,S130603594,6,-68.3025,44.2373
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-10,Acadia NP—greater Buck Cove,NA,NA,NA,NA,https://ebird.org/checklist/S130601312,NA,NA,eBird,S130601312,1,-68.04231,44.361568
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-10,Acadia NP--Frazer Point,NA,NA,NA,NA,https://ebird.org/checklist/S130586294,NA,NA,eBird,S130586294,3,-68.0752723,44.3754377
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-09,Suminsby Park - Sargent Drive,NA,NA,NA,NA,https://ebird.org/checklist/S130553927,NA,NA,eBird,S130553927,6,-68.304306,44.3361417
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-09,Acadia NP--Ocean Drive,NA,NA,NA,NA,https://ebird.org/checklist/S130539575,NA,NA,eBird,S130539575,3,-68.1873536,44.3231322
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-07,Acadia NP--Seawall Pond,NA,NA,NA,NA,https://ebird.org/checklist/S130394236,NA,NA,eBird,S130394236,2,-68.299427,44.2426166
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-06,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S130348210,NA,NA,eBird,S130348210,1,-68.0603456,44.3324746
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-05,"Ocean Drive, Acadia National Park",NA,NA,NA,NA,https://ebird.org/checklist/S130292045,NA,NA,eBird,S130292045,2,-68.1868172,44.3243393
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-05,Acadia NP - Buck Cove,NA,NA,NA,NA,https://ebird.org/checklist/S130298792,NA,NA,eBird,S130298792,2,-68.0469131,44.359574
Mergus serrator,red-breasted merganser,Aves,Birds,2023-03-05,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S130298705,NA,NA,eBird,S130298705,2,-68.0454782,44.3386398
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-03,"Otter Point, Bar Harbor, ME, USA",638,cvschmitt,256926,false,https://www.inaturalist.org/observations/150164585,https://inaturalist-open-data.s3.amazonaws.com/photos/258875604/medium.jpg,CC-BY-NC,iNaturalist,NA,1,-68.1930043,44.3122985
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-07,Acadia NP--Beech Mtn./Beech Cliff Trails,NA,NA,NA,NA,https://ebird.org/checklist/S130404406,NA,NA,eBird,S130404406,5,-68.3434689,44.3146368
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-06,Acadia NP--Seawall Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S130334675,NA,NA,eBird,S130334675,2,-68.3025,44.2373
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-05,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S130298505,NA,NA,eBird,S130298505,3,-68.0603456,44.3324746
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-05,Acadia NP--Ocean Drive,NA,NA,NA,NA,https://ebird.org/checklist/S130237313,NA,NA,eBird,S130237313,1,-68.1873536,44.3231322
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-05,Acadia NP--Gorham Mtn.,NA,NA,NA,NA,https://ebird.org/checklist/S130228170,NA,NA,eBird,S130228170,2,-68.1930828,44.328269
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-05,"RA Corner Sound Drive, Mount Desert, Maine, US (44.365, -68.308)",NA,NA,NA,NA,https://ebird.org/checklist/S130209641,NA,NA,eBird,S130209641,3,-68.308221,44.3645126
Sitta canadensis,red-breasted nuthatch,Aves,Birds,2023-03-05,Acadia NP--Aunt Betty's Pond Carriage Path Loop,NA,NA,NA,NA,https://ebird.org/checklist/S130311067,NA,NA,eBird,S130311067,9,-68.2719612,44.3688395
Podiceps grisegena,red-necked grebe,Aves,Birds,2023-03-10,Acadia NP—greater Buck Cove,NA,NA,NA,NA,https://ebird.org/checklist/S130601312,NA,NA,eBird,S130601312,1,-68.04231,44.361568
Podiceps grisegena,red-necked grebe,Aves,Birds,2023-03-10,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S130592164,NA,NA,eBird,S130592164,2,-68.0603456,44.3324746
Podiceps grisegena,red-necked grebe,Aves,Birds,2023-03-08,Acadia NP--Seawall Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S130454320,NA,NA,eBird,S130454320,2,-68.3025,44.2373
Podiceps grisegena,red-necked grebe,Aves,Birds,2023-03-05,Acadia NP - Buck Cove,NA,NA,NA,NA,https://ebird.org/checklist/S130298792,NA,NA,eBird,S130298792,2,-68.0469131,44.359574
Gavia stellata,red-throated loon,Aves,Birds,2023-03-10,Acadia NP--Schoodic Point,NA,NA,NA,NA,https://ebird.org/checklist/S130592164,NA,NA,eBird,S130592164,2,-68.0603456,44.3324746
Larus delawarensis,ring-billed gull,Aves,Birds,2023-03-09,Suminsby Park - Sargent Drive,NA,NA,NA,NA,https://ebird.org/checklist/S130553927,NA,NA,eBird,S130553927,1,-68.304306,44.3361417
Larus delawarensis,ring-billed gull,Aves,Birds,2023-03-08,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S130556607,NA,NA,eBird,S130556607,1,-68.0454782,44.3386398
Larus delawarensis,ring-billed gull,Aves,Birds,2023-03-08,Acadia NP--Seawall Picnic Area,NA,NA,NA,NA,https://ebird.org/checklist/S130454320,NA,NA,eBird,S130454320,2,-68.3025,44.2373
Melanitta perspicillata,surf scoter,Aves,Birds,2023-03-09,Suminsby Park - Sargent Drive,NA,NA,NA,NA,https://ebird.org/checklist/S130553927,NA,NA,eBird,S130553927,1,-68.304306,44.3361417
Melanitta perspicillata,surf scoter,Aves,Birds,2023-03-08,"Acadia National Park, Birch Harbor US-ME (44.3603,-68.0765)",NA,NA,NA,NA,https://ebird.org/checklist/S130444002,NA,NA,eBird,S130444002,1,-68.076475,44.360268
Melanitta perspicillata,surf scoter,Aves,Birds,2023-03-05,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S130298705,NA,NA,eBird,S130298705,2,-68.0454782,44.3386398
Odocoileus virginianus,white-tailed deer,Mammalia,Mammals,2023-03-08,"Winter Harbor, ME 04693, USA",357,cvschmitt,256926,false,https://www.inaturalist.org/observations/150609880,https://inaturalist-open-data.s3.amazonaws.com/photos/259734007/medium.jpeg,CC-BY-NC,iNaturalist,NA,1,-68.0538399518,44.3391894914
Melanitta deglandi,white-winged scoter,Aves,Birds,2023-03-10,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S130596925,NA,NA,eBird,S130596925,1,-68.0454782,44.3386398
Setophaga coronata,yellow-rumped warbler,Aves,Birds,2023-03-05,Acadia NP--Blueberry Hill,NA,NA,NA,NA,https://ebird.org/checklist/S130256092,NA,NA,eBird,S130256092,1,-68.0454782,44.3386398
